#Detector,X,Y,Usage,Trap_Type
1734127_640979_RT,1734127,640979,0001,/ RT
1734137_641047_RT,1734137,641047,0001,/ RT
1734146_641069_RT,1734146,641069,0001,/ RT
1734522_645169_BS,1734522,645169,0110,/ BS
1734708_640450_RT,1734708,640450,0001,/ RT
1736429_640939_RT,1736429,640939,0001,/ RT
1736946_640669_RT,1736946,640669,0001,/ RT
1737143_640373_RT,1737143,640373,0001,/ RT
1738583_618517_BS,1738583,618517,0110,/ BS
1739277_630695_BS,1739277,630695,0110,/ BS
1742302_626070_BS,1742302,626070,0110,/ BS
1742811_658832_BS,1742811,658832,0110,/ BS
1743321_624773_RT,1743321,624773,1110,/ RT
1743464_611088_BS,1743464,611088,0110,/ BS
1744808_622455_RT,1744808,622455,1000,/ RT
1745148_623148_RT,1745148,623148,0110,/ RT
1745548_653313_BS,1745548,653313,0110,/ BS
1746077_584104_RT,1746077,584104,1110,/ RT
1746119_622741_RT,1746119,622741,1000,/ RT
1746154_633988_BS,1746154,633988,0110,/ BS
1746336_584003_BS,1746336,584003,0110,/ BS
1748789_608145_BS,1748789,608145,0110,/ BS
1749474_627526_RT,1749474,627526,1000,/ RT
1749507_634121_RT,1749507,634121,0110,/ RT
1749612_628088_RT,1749612,628088,1000,/ RT
1749648_633420_RT,1749648,633420,0110,/ RT
1750589_625996_RT,1750589,625996,1000,/ RT
1751114_626313_RT,1751114,626313,1000,/ RT
1751608_577587_RT,1751608,577587,1110,/ RT
1751612_577588_RT,1751612,577588,1100,/ RT
1754010_577720_BS,1754010,577720,0110,/ BS
1754297_589025_RT,1754297,589025,0110,/ RT
1754741_653396_BS,1754741,653396,0110,/ BS
1754829_590026_BS,1754829,590026,0010,/ BS
1754935_583890_BS,1754935,583890,0110,/ BS
1757177_618158_BS,1757177,618158,0110,/ BS
1757200_635530_BS,1757200,635530,0110,/ BS
1757557_563012_RT,1757557,563012,0011,/ RT
1758609_563531_RT,1758609,563531,0001,/ RT
1758815_563923_RT,1758815,563923,0001,/ RT
1759364_564790_RT,1759364,564790,0001,/ RT
1759785_565373_RT,1759785,565373,0001,/ RT
1759907_643248_BS,1759907,643248,0110,/ BS
1759990_582758_BS,1759990,582758,0110,/ BS
1760456_565653_RT,1760456,565653,0001,/ RT
1760567_565653_RT,1760567,565653,0001,/ RT
1760700_565657_RT,1760700,565657,0001,/ RT
1760983_565644_RT,1760983,565644,0011,/ RT
1760997_565645_RT,1760997,565645,0011,/ RT
1761666_565783_RT,1761666,565783,0011,/ RT
1761770_565719_RT,1761770,565719,0011,/ RT
1763770_609084_BS,1763770,609084,0110,/ BS
1765067_583294_BS,1765067,583294,0110,/ BS
1765536_621525_BS,1765536,621525,0010,/ BS
1765735_598461_BS,1765735,598461,0110,/ BS
1766090_635053_RT,1766090,635053,0010,/ RT
1766155_603238_BS,1766155,603238,0110,/ BS
1767959_565781_BS,1767959,565781,0110,/ BS
1769385_630500_BS,1769385,630500,0110,/ BS
1769483_560517_BS,1769483,560517,0110,/ BS
1769732_560642_RT,1769732,560642,0110,/ RT
1769849_560805_RT,1769849,560805,1110,/ RT
1770093_595991_RT,1770093,595991,1110,/ RT
1770781_678415_BS,1770781,678415,0110,/ BS
1774534_628997_BS,1774534,628997,0110,/ BS
1774551_591636_BS,1774551,591636,0110,/ BS
1774605_541560_RT,1774605,541560,0001,/ RT
1775356_540216_RT,1775356,540216,0001,/ RT
1775439_673445_BS,1775439,673445,0110,/ BS
1775630_539188_RT,1775630,539188,0001,/ RT
1775649_539321_RT,1775649,539321,0001,/ RT
1776154_555656_BS,1776154,555656,0110,/ BS
1776769_617535_RT,1776769,617535,1110,/ RT
1777218_615954_BS,1777218,615954,0110,/ BS
1777271_619484_BS,1777271,619484,0110,/ BS
1777324_587622_RT,1777324,587622,0010,/ RT
1777339_619506_RT,1777339,619506,1010,/ RT
1777542_601343_RT,1777542,601343,0010,/ RT
1777806_577782_BS,1777806,577782,0110,/ BS
1777862_555617_BS,1777862,555617,0010,/ BS
1777898_586711_RT,1777898,586711,0010,/ RT
1777918_601319_RT,1777918,601319,0010,/ RT
1777985_586575_RT,1777985,586575,0010,/ RT
1778187_637491_RT,1778187,637491,0001,/ RT
1779623_601605_BS,1779623,601605,0110,/ BS
1779903_637307_RT,1779903,637307,0001,/ RT
1780524_531573_RT,1780524,531573,0001,/ RT
1780558_531751_RT,1780558,531751,0001,/ RT
1780668_662548_BS,1780668,662548,0110,/ BS
1780688_531826_RT,1780688,531826,0001,/ RT
1780984_637336_RT,1780984,637336,0001,/ RT
1781005_637342_RT,1781005,637342,0001,/ RT
1781311_637277_RT,1781311,637277,0001,/ RT
1781763_636235_BS,1781763,636235,0110,/ BS
1782004_644169_RT,1782004,644169,0001,/ RT
1782010_644159_RT,1782010,644159,0001,/ RT
1782053_644119_RT,1782053,644119,0001,/ RT
1782315_560218_RT,1782315,560218,0010,/ RT
1782433_557946_RT,1782433,557946,1110,/ RT
1782505_557993_BS,1782505,557993,0110,/ BS
1782508_557992_RT,1782508,557992,0110,/ RT
1783407_567201_RT,1783407,567201,0011,/ RT
1783583_563026_RT,1783583,563026,0010,/ RT
1783619_562296_RT,1783619,562296,0010,/ RT
1783672_568960_RT,1783672,568960,0011,/ RT
1783678_568807_RT,1783678,568807,0001,/ RT
1783696_568908_RT,1783696,568908,0011,/ RT
1783794_570442_RT,1783794,570442,0001,/ RT
1783820_570515_RT,1783820,570515,0011,/ RT
1783822_570593_RT,1783822,570593,0011,/ RT
1783843_565432_RT,1783843,565432,0010,/ RT
1783846_566259_RT,1783846,566259,0010,/ RT
1783847_570799_RT,1783847,570799,0011,/ RT
1783853_570766_RT,1783853,570766,0011,/ RT
1783910_564954_RT,1783910,564954,0010,/ RT
1784039_564763_RT,1784039,564763,0010,/ RT
1784127_563671_RT,1784127,563671,0010,/ RT
1784321_571000_RT,1784321,571000,0011,/ RT
1784359_653630_BS,1784359,653630,0110,/ BS
1784568_571188_RT,1784568,571188,0001,/ RT
1784629_653267_RT,1784629,653267,0110,/ RT
1784711_571160_RT,1784711,571160,0011,/ RT
1785083_579613_BS,1785083,579613,0110,/ BS
1788990_610432_BS,1788990,610432,0110,/ BS
1789123_541803_BS,1789123,541803,0110,/ BS
1790317_592874_RT,1790317,592874,0001,/ RT
1790427_565324_BS,1790427,565324,0110,/ BS
1790476_592417_RT,1790476,592417,0001,/ RT
1790567_592183_RT,1790567,592183,0001,/ RT
1791155_591699_RT,1791155,591699,0001,/ RT
1791294_591554_RT,1791294,591554,0001,/ RT
1791427_591348_RT,1791427,591348,0001,/ RT
1791604_591206_RT,1791604,591206,0001,/ RT
1792301_590712_RT,1792301,590712,0001,/ RT
1792669_590604_RT,1792669,590604,0001,/ RT
1792670_590648_RT,1792670,590648,0001,/ RT
1792703_590612_RT,1792703,590612,0001,/ RT
1793428_603779_BS,1793428,603779,0110,/ BS
1793619_590503_RT,1793619,590503,0001,/ RT
1793771_590493_RT,1793771,590493,0001,/ RT
1793796_590493_RT,1793796,590493,0001,/ RT
1794471_546874_BS,1794471,546874,0110,/ BS
1795610_628964_BS,1795610,628964,0110,/ BS
1796134_582707_BS,1796134,582707,0110,/ BS
1796160_554512_BS,1796160,554512,0110,/ BS
1796525_635873_BS,1796525,635873,0110,/ BS
1803894_619739_RT,1803894,619739,0110,/ RT
1804026_571191_BS,1804026,571191,0110,/ BS
1804495_625085_BS,1804495,625085,0110,/ BS
1805694_601311_RT,1805694,601311,0110,/ RT
1806240_598234_BS,1806240,598234,0110,/ BS
1809245_592973_RT,1809245,592973,1000,/ RT
1809246_592973_RT,1809246,592973,0110,/ RT
1809351_592707_RT,1809351,592707,0110,/ RT
1809559_588710_BS,1809559,588710,0110,/ BS
1811318_535878_BS,1811318,535878,0110,/ BS
1812349_587174_RT,1812349,587174,1110,/ RT
1812422_587172_RT,1812422,587172,0110,/ RT
1812739_566325_RT,1812739,566325,0001,/ RT
1813120_566989_RT,1813120,566989,0001,/ RT
1814006_541918_BS,1814006,541918,0110,/ BS
1815651_569554_RT,1815651,569554,1100,/ RT
1815659_569557_RT,1815659,569557,1110,/ RT
1815827_569491_RT,1815827,569491,0110,/ RT
1816468_568723_RT,1816468,568723,0110,/ RT
1816644_568290_RT,1816644,568290,1110,/ RT
1816699_567629_RT,1816699,567629,1110,/ RT
