#Detector,X,Y,Usage,Trap_Type
1732755_629880_RT,1732755,629880,11011,/ RT
1734127_640979_RT,1734127,640979,00110,/ RT
1735962_640898_RT,1735962,640898,00111,/ RT
1736429_640939_RT,1736429,640939,00111,/ RT
1736946_640669_RT,1736946,640669,00111,/ RT
1737143_640373_RT,1737143,640373,00111,/ RT
1738086_632622_BS,1738086,632622,01100,/ BS
1739949_659060_RT,1739949,659060,11011,/ RT
1741925_658552_RT,1741925,658552,11011,/ RT
1742306_625929_RT,1742306,625929,11011,/ RT
1742400_626226_BS,1742400,626226,01100,/ BS
1742811_658832_BS,1742811,658832,01100,/ BS
1742998_656139_BS,1742998,656139,01100,/ BS
1743321_624773_RT,1743321,624773,11011,/ RT
1743464_611088_BS,1743464,611088,01100,/ BS
1744258_623931_RT,1744258,623931,11111,/ RT
1744690_621294_RT,1744690,621294,11011,/ RT
1745148_623148_RT,1745148,623148,11011,/ RT
1746154_633988_BS,1746154,633988,01100,/ BS
1748420_578298_BS,1748420,578298,01100,/ BS
1750294_602216_BS,1750294,602216,01100,/ BS
1750303_602237_RT,1750303,602237,11111,/ RT
1750424_626916_RT,1750424,626916,01000,/ RT
1750996_626331_RT,1750996,626331,11011,/ RT
1752235_583771_RT,1752235,583771,11011,/ RT
1753087_574302_RT,1753087,574302,01111,/ RT
1753500_580853_RT,1753500,580853,01111,/ RT
1753920_588120_BS,1753920,588120,01100,/ BS
1754083_588353_RT,1754083,588353,01111,/ RT
1757428_625122_BS,1757428,625122,01100,/ BS
1757557_563012_RT,1757557,563012,00111,/ RT
1757927_624277_RT,1757927,624277,11011,/ RT
1758815_563923_RT,1758815,563923,00111,/ RT
1759364_564790_RT,1759364,564790,00011,/ RT
1759785_565373_RT,1759785,565373,00111,/ RT
1760079_565556_RT,1760079,565556,00111,/ RT
1760219_565593_RT,1760219,565593,00111,/ RT
1760456_565653_RT,1760456,565653,00111,/ RT
1760567_565653_RT,1760567,565653,00111,/ RT
1760700_565657_RT,1760700,565657,00111,/ RT
1761149_565658_RT,1761149,565658,00110,/ RT
1765257_584894_BS,1765257,584894,01100,/ BS
1765290_584565_RT,1765290,584565,11111,/ RT
1768575_563678_BS,1768575,563678,01100,/ BS
1769276_675178_RT,1769276,675178,00011,/ RT
1769414_596846_BS,1769414,596846,01100,/ BS
1770093_595991_RT,1770093,595991,01111,/ RT
1770781_674701_RT,1770781,674701,00011,/ RT
1773817_612304_BS,1773817,612304,01100,/ BS
1774152_592203_RT,1774152,592203,01111,/ RT
1774308_612424_RT,1774308,612424,00111,/ RT
1774663_672676_RT,1774663,672676,00011,/ RT
1774876_646894_RT,1774876,646894,00111,/ RT
1775348_645866_RT,1775348,645866,00001,/ RT
1775545_645607_RT,1775545,645607,00111,/ RT
1775630_539188_RT,1775630,539188,00010,/ RT
1776076_644601_RT,1776076,644601,00111,/ RT
1776154_555656_BS,1776154,555656,01100,/ BS
1776253_613529_RT,1776253,613529,11111,/ RT
1776328_644506_RT,1776328,644506,00111,/ RT
1776361_555894_RT,1776361,555894,10111,/ RT
1776819_644496_RT,1776819,644496,00111,/ RT
1777241_584959_RT,1777241,584959,00100,/ RT
1777324_587622_RT,1777324,587622,00100,/ RT
1777542_601343_RT,1777542,601343,00111,/ RT
1777662_670512_RT,1777662,670512,00011,/ RT
1778039_601487_RT,1778039,601487,01111,/ RT
1778878_644671_RT,1778878,644671,00111,/ RT
1778957_644667_RT,1778957,644667,00111,/ RT
1779063_644689_RT,1779063,644689,00111,/ RT
1779623_601605_BS,1779623,601605,00100,/ BS
1779903_637307_RT,1779903,637307,00111,/ RT
1780438_637387_RT,1780438,637387,00111,/ RT
1780476_644574_RT,1780476,644574,00111,/ RT
1780693_531807_RT,1780693,531807,00010,/ RT
1780864_666322_RT,1780864,666322,00011,/ RT
1781005_637342_RT,1781005,637342,00111,/ RT
1781075_666160_BS,1781075,666160,00110,/ BS
1781311_637277_RT,1781311,637277,00111,/ RT
