#Detector,X,Y,Usage,Trap_Type
1738583_618517_BS,1738583,618517,0110,/ BS
1741435_636360_BS,1741435,636360,0010,/ BS
1742302_626070_BS,1742302,626070,0110,/ BS
1744808_622455_RT,1744808,622455,1000,/ RT
1745204_652060_BS,1745204,652060,0010,/ BS
1746119_622741_RT,1746119,622741,1000,/ RT
1746178_583965_BS,1746178,583965,0010,/ BS
1748420_578298_BS,1748420,578298,0110,/ BS
1749123_592950_BS,1749123,592950,0010,/ BS
1749474_627526_RT,1749474,627526,1000,/ RT
1749612_628088_RT,1749612,628088,1000,/ RT
1749648_633420_RT,1749648,633420,1100,/ RT
1750294_602216_BS,1750294,602216,0110,/ BS
1750380_601956_RT,1750380,601956,0110,/ RT
1750407_601784_RT,1750407,601784,0110,/ RT
1750589_625996_RT,1750589,625996,1000,/ RT
1751102_635725_BS,1751102,635725,0110,/ BS
1751114_626313_RT,1751114,626313,1000,/ RT
1752044_659931_BS,1752044,659931,0110,/ BS
1752878_614027_BS,1752878,614027,0110,/ BS
1753920_588120_BS,1753920,588120,0110,/ BS
1755828_641835_BS,1755828,641835,0110,/ BS
1755958_658239_BS,1755958,658239,0110,/ BS
1757382_567976_BS,1757382,567976,0110,/ BS
1757558_649007_BS,1757558,649007,0110,/ BS
1758330_590933_BS,1758330,590933,0010,/ BS
1758841_620142_BS,1758841,620142,0110,/ BS
1760781_586138_BS,1760781,586138,0110,/ BS
1761221_629853_BS,1761221,629853,0110,/ BS
1761441_572571_BS,1761441,572571,0010,/ BS
1761917_613829_BS,1761917,613829,0110,/ BS
1762152_638005_BS,1762152,638005,0110,/ BS
1762718_651214_BS,1762718,651214,0110,/ BS
1764255_647858_BS,1764255,647858,0110,/ BS
1765955_619948_BS,1765955,619948,0010,/ BS
1766491_570365_BS,1766491,570365,0110,/ BS
1766827_662725_BS,1766827,662725,0010,/ BS
1766964_641293_BS,1766964,641293,0110,/ BS
1767381_632011_BS,1767381,632011,0110,/ BS
1767662_671131_BS,1767662,671131,0010,/ BS
1768118_563345_BS,1768118,563345,0110,/ BS
1768703_600875_BS,1768703,600875,0110,/ BS
1769141_651804_BS,1769141,651804,0110,/ BS
1769578_610653_BS,1769578,610653,0110,/ BS
1769866_622272_BS,1769866,622272,0110,/ BS
1770781_678415_BS,1770781,678415,0110,/ BS
1771224_581472_BS,1771224,581472,0110,/ BS
1771843_611997_RT,1771843,611997,1110,/ RT
1772350_612077_RT,1772350,612077,0010,/ RT
1773252_612241_RT,1773252,612241,1000,/ RT
1773640_612361_RT,1773640,612361,0110,/ RT
1774182_592213_BS,1774182,592213,0110,/ BS
1774474_660710_BS,1774474,660710,0010,/ BS
1774534_541819_RT,1774534,541819,0001,/ RT
1774605_541560_RT,1774605,541560,0001,/ RT
1775361_540209_RT,1775361,540209,0001,/ RT
1775843_554896_BS,1775843,554896,0110,/ BS
1776126_672542_BS,1776126,672542,0110,/ BS
1777045_602212_BS,1777045,602212,0110,/ BS
1777271_619484_BS,1777271,619484,0110,/ BS
1777513_623087_BS,1777513,623087,0110,/ BS
1778474_640639_BS,1778474,640639,0010,/ BS
1778586_555735_BS,1778586,555735,0110,/ BS
1779877_580926_BS,1779877,580926,0110,/ BS
1780046_561542_BS,1780046,561542,0110,/ BS
1780352_561216_RT,1780352,561216,0010,/ RT
1780532_531589_RT,1780532,531589,0001,/ RT
1780574_531757_RT,1780574,531757,0001,/ RT
1780605_531756_RT,1780605,531756,0001,/ RT
1780632_531765_RT,1780632,531765,0001,/ RT
1780741_633166_BS,1780741,633166,0110,/ BS
1780831_560756_RT,1780831,560756,0010,/ RT
1781067_606017_BS,1781067,606017,0010,/ BS
1781111_666267_BS,1781111,666267,0110,/ BS
1781245_560819_RT,1781245,560819,0010,/ RT
1782315_560218_RT,1782315,560218,0001,/ RT
1782967_658180_BS,1782967,658180,0110,/ BS
1783554_644860_BS,1783554,644860,0110,/ BS
1783592_535486_RT,1783592,535486,0001,/ RT
1783619_562296_RT,1783619,562296,0001,/ RT
1783696_568908_RT,1783696,568908,0001,/ RT
1783817_565423_BS,1783817,565423,0010,/ BS
1784039_564763_RT,1784039,564763,0001,/ RT
1784261_548127_BS,1784261,548127,0110,/ BS
1784479_652996_RT,1784479,652996,0010,/ RT
1784848_646340_BS,1784848,646340,0110,/ BS
1785124_571361_RT,1785124,571361,0001,/ RT
1785366_623226_BS,1785366,623226,0110,/ BS
1785568_609382_BS,1785568,609382,0110,/ BS
1786131_584565_BS,1786131,584565,0110,/ BS
1786678_573235_BS,1786678,573235,0110,/ BS
1787253_652608_BS,1787253,652608,0110,/ BS
1789893_603035_BS,1789893,603035,0110,/ BS
1790153_544236_BS,1790153,544236,0110,/ BS
1791190_646935_BS,1791190,646935,0110,/ BS
1796733_647696_BS,1796733,647696,0010,/ BS
1797114_629600_BS,1797114,629600,0110,/ BS
1799439_575783_BS,1799439,575783,0110,/ BS
1800144_569635_BS,1800144,569635,0010,/ BS
1801993_598764_BS,1801993,598764,0110,/ BS
1802026_629708_BS,1802026,629708,0010,/ BS
1802176_561647_BS,1802176,561647,0110,/ BS
1802211_555240_BS,1802211,555240,0010,/ BS
1802553_629169_BS,1802553,629169,0110,/ BS
1803943_595912_BS,1803943,595912,0010,/ BS
1805173_559266_BS,1805173,559266,0010,/ BS
1805694_601311_RT,1805694,601311,0110,/ RT
1806202_542908_BS,1806202,542908,0110,/ BS
1807629_610954_BS,1807629,610954,0010,/ BS
1809245_592973_RT,1809245,592973,1000,/ RT
1809246_592973_RT,1809246,592973,0110,/ RT
1811318_535878_BS,1811318,535878,0110,/ BS
1812349_587174_RT,1812349,587174,1110,/ RT
1812432_587115_BS,1812432,587115,0110,/ BS
1815564_569748_BS,1815564,569748,0110,/ BS
1815651_569554_RT,1815651,569554,0110,/ RT
1815659_569557_RT,1815659,569557,0010,/ RT
1816644_568290_RT,1816644,568290,1000,/ RT
1816699_567629_RT,1816699,567629,0110,/ RT
1816719_567016_RT,1816719,567016,0110,/ RT
1816956_550461_RT,1816956,550461,0100,/ RT
1817425_541384_BS,1817425,541384,0010,/ BS
1817558_550497_RT,1817558,550497,0110,/ RT
1817652_567133_RT,1817652,567133,1110,/ RT
1817733_567109_RT,1817733,567109,1110,/ RT
1818411_549795_RT,1818411,549795,1110,/ RT
1819046_549508_RT,1819046,549508,1110,/ RT
1821285_553940_BS,1821285,553940,0110,/ BS
