#Detector,X,Y,Usage,Trap_Type
1738583_618517_BS,1738583,618517,0110,/ BS
1739827_638165_BS,1739827,638165,0100,/ BS
1740120_662532_BS,1740120,662532,0100,/ BS
1742591_625609_BS,1742591,625609,0110,/ BS
1742752_625408_RT,1742752,625408,1110,/ RT
1743321_624773_RT,1743321,624773,1110,/ RT
1744263_623914_RT,1744263,623914,1110,/ RT
1744674_622423_RT,1744674,622423,0100,/ RT
1746200_622818_RT,1746200,622818,1000,/ RT
1747816_649125_BS,1747816,649125,0100,/ BS
1748316_597126_BS,1748316,597126,0100,/ BS
1748613_578024_BS,1748613,578024,0110,/ BS
1749648_633420_RT,1749648,633420,0110,/ RT
1749679_628278_RT,1749679,628278,1000,/ RT
1750294_602216_BS,1750294,602216,0110,/ BS
1750594_625982_RT,1750594,625982,1100,/ RT
1751102_635725_BS,1751102,635725,0110,/ BS
1752044_659931_BS,1752044,659931,0110,/ BS
1753920_588120_BS,1753920,588120,0110,/ BS
1755828_641835_BS,1755828,641835,0110,/ BS
1755958_658239_BS,1755958,658239,0110,/ BS
1756517_590043_BS,1756517,590043,0100,/ BS
1757382_567976_BS,1757382,567976,0110,/ BS
1757558_649007_BS,1757558,649007,0110,/ BS
1758841_620142_BS,1758841,620142,1100,/ BS
1760781_586138_BS,1760781,586138,0110,/ BS
1761139_597629_BS,1761139,597629,0100,/ BS
1761441_572571_BS,1761441,572571,0110,/ BS
1761917_613829_BS,1761917,613829,0110,/ BS
1762152_638005_BS,1762152,638005,0110,/ BS
1762718_651214_BS,1762718,651214,0110,/ BS
1764011_666367_BS,1764011,666367,0100,/ BS
1765401_648911_BS,1765401,648911,0110,/ BS
1765955_619948_BS,1765955,619948,0110,/ BS
1766491_570365_BS,1766491,570365,0110,/ BS
1767339_636983_BS,1767339,636983,0110,/ BS
1768118_563345_BS,1768118,563345,0110,/ BS
1768387_668330_BS,1768387,668330,0100,/ BS
1768703_600875_BS,1768703,600875,0110,/ BS
1769141_651804_BS,1769141,651804,0110,/ BS
1769578_610653_BS,1769578,610653,0110,/ BS
1769866_622272_BS,1769866,622272,0110,/ BS
1770781_678415_BS,1770781,678415,0110,/ BS
1771224_581472_BS,1771224,581472,0110,/ BS
1771700_612110_RT,1771700,612110,0110,/ RT
1773640_612361_RT,1773640,612361,1110,/ RT
1774182_592213_BS,1774182,592213,0110,/ BS
1775528_655080_BS,1775528,655080,0100,/ BS
1775843_554896_BS,1775843,554896,0110,/ BS
1776126_672542_BS,1776126,672542,0110,/ BS
1777045_602212_BS,1777045,602212,0110,/ BS
1777271_619484_BS,1777271,619484,0110,/ BS
1777513_623087_BS,1777513,623087,0110,/ BS
1778190_562007_BS,1778190,562007,0010,/ BS
1778586_555735_BS,1778586,555735,0010,/ BS
1779877_580926_BS,1779877,580926,0010,/ BS
1780531_531725_RT,1780531,531725,0001,/ RT
1780537_531587_RT,1780537,531587,0001,/ RT
1780655_561170_BS,1780655,561170,0010,/ BS
1780724_531811_RT,1780724,531811,0001,/ RT
1780852_529776_RT,1780852,529776,0001,/ RT
1781111_666267_BS,1781111,666267,0110,/ BS
1781801_634056_BS,1781801,634056,0110,/ BS
1782684_533022_RT,1782684,533022,0001,/ RT
1782967_658180_BS,1782967,658180,0110,/ BS
1784001_594477_BS,1784001,594477,0100,/ BS
1784273_548139_BS,1784273,548139,0010,/ BS
1784699_639467_BS,1784699,639467,0110,/ BS
1785366_623226_BS,1785366,623226,0110,/ BS
1785568_609382_BS,1785568,609382,0110,/ BS
1786089_628880_BS,1786089,628880,0110,/ BS
1786269_583544_BS,1786269,583544,0110,/ BS
1786678_573235_BS,1786678,573235,0110,/ BS
1787253_652608_BS,1787253,652608,0110,/ BS
1789893_603035_BS,1789893,603035,0110,/ BS
1790216_544201_BS,1790216,544201,0110,/ BS
1795850_641881_BS,1795850,641881,0110,/ BS
1796813_578630_BS,1796813,578630,0110,/ BS
1799859_634425_BS,1799859,634425,0100,/ BS
1802553_629169_BS,1802553,629169,0110,/ BS
1804000_618452_BS,1804000,618452,0100,/ BS
1804951_607957_BS,1804951,607957,0110,/ BS
1806077_598460_BS,1806077,598460,0110,/ BS
1809183_593079_BS,1809183,593079,0110,/ BS
1809183_593079_RT,1809183,593079,1000,/ RT
1812349_587174_RT,1812349,587174,1000,/ RT
1812432_587115_BS,1812432,587115,0110,/ BS
1814533_578321_BS,1814533,578321,0110,/ BS
