#Detector,X,Y,Usage,Trap_Type
1735848_647772_BS,1735848,647772,0010,/ BS
1738251_632387_BS,1738251,632387,0110,/ BS
1738583_618517_BS,1738583,618517,0110,/ BS
1742758_661929_BS,1742758,661929,0110,/ BS
1742811_658832_BS,1742811,658832,0110,/ BS
1743464_611088_BS,1743464,611088,0110,/ BS
1745530_656103_BS,1745530,656103,0010,/ BS
1746120_622741_RT,1746120,622741,0110,/ RT
1747832_617084_BS,1747832,617084,0110,/ BS
1748151_587147_BS,1748151,587147,0110,/ BS
1748233_577821_BS,1748233,577821,0110,/ BS
1748918_636757_BS,1748918,636757,0110,/ BS
1750294_602216_BS,1750294,602216,0110,/ BS
1750594_625982_RT,1750594,625982,0110,/ RT
1751102_635725_BS,1751102,635725,0110,/ BS
1753920_588120_BS,1753920,588120,0110,/ BS
1754741_653396_BS,1754741,653396,0110,/ BS
1755828_641835_BS,1755828,641835,0110,/ BS
1755958_658239_BS,1755958,658239,0110,/ BS
1757382_567976_BS,1757382,567976,0110,/ BS
1757558_649007_BS,1757558,649007,0110,/ BS
1757865_554323_BS,1757865,554323,0110,/ BS
1758841_620142_BS,1758841,620142,0010,/ BS
1761035_585839_BS,1761035,585839,0110,/ BS
1761221_629853_BS,1761221,629853,0010,/ BS
1761917_613829_BS,1761917,613829,0010,/ BS
1764170_638974_BS,1764170,638974,0110,/ BS
1765489_583315_BS,1765489,583315,0110,/ BS
1765772_653583_BS,1765772,653583,0110,/ BS
1765853_621159_BS,1765853,621159,0110,/ BS
1765854_621158_RT,1765854,621158,1000,/ RT
1766860_599150_BS,1766860,599150,0110,/ BS
1766874_570104_BS,1766874,570104,0110,/ BS
1768118_563345_BS,1768118,563345,0110,/ BS
1769141_651804_BS,1769141,651804,0110,/ BS
1769826_610880_BS,1769826,610880,0110,/ BS
1769866_622272_BS,1769866,622272,0110,/ BS
1770781_678415_BS,1770781,678415,0110,/ BS
1773640_612361_RT,1773640,612361,0110,/ RT
1774182_592213_BS,1774182,592213,0110,/ BS
1775501_673014_BS,1775501,673014,1110,/ BS
1776269_555975_BS,1776269,555975,0110,/ BS
1776669_629749_BS,1776669,629749,0110,/ BS
1777045_602212_BS,1777045,602212,0010,/ BS
1777271_619484_BS,1777271,619484,0110,/ BS
1777513_623087_BS,1777513,623087,0110,/ BS
1778285_562177_BS,1778285,562177,0010,/ BS
1779377_577850_BS,1779377,577850,0110,/ BS
1780136_554624_BS,1780136,554624,0110,/ BS
1780673_531834_RT,1780673,531834,0001,/ RT
1780811_561169_BS,1780811,561169,0110,/ BS
1781111_666267_BS,1781111,666267,0110,/ BS
1783196_634182_BS,1783196,634182,0110,/ BS
1784699_639467_BS,1784699,639467,0110,/ BS
1784740_649258_BS,1784740,649258,0110,/ BS
1786071_659514_BS,1786071,659514,1110,/ BS
1786131_584565_BS,1786131,584565,0110,/ BS
1786678_573235_BS,1786678,573235,0110,/ BS
1787665_625099_BS,1787665,625099,0110,/ BS
1789893_603035_BS,1789893,603035,0110,/ BS
1790133_609255_BS,1790133,609255,0110,/ BS
1790216_544201_BS,1790216,544201,0110,/ BS
1793019_654130_BS,1793019,654130,1110,/ BS
1793431_612212_BS,1793431,612212,0110,/ BS
1796144_582052_BS,1796144,582052,0110,/ BS
1796656_629060_BS,1796656,629060,0110,/ BS
1801386_628876_BS,1801386,628876,1110,/ BS
1803943_595912_BS,1803943,595912,0110,/ BS
1804787_615617_BS,1804787,615617,1110,/ BS
1807442_608618_BS,1807442,608618,1110,/ BS
1808767_599531_BS,1808767,599531,0110,/ BS
1809183_593079_BS,1809183,593079,0110,/ BS
1812432_587115_BS,1812432,587115,0110,/ BS
